ruc_norm,razon_social,ciiu_norm,actividad,segmento,foco_alto_valor,provincia,cant_empleados,activo_total,patrimonio,pasivo_total,ventas_netas,utilidad_operativa,utilidad_neta,anio
348974,LA AURELIA DIPAXARL S.A.S.,A0125,"A0125.09 - OTROS CULTIVOS DE FRUTOS DE ÁRBOLES Y ARBUSTOS: PITAHAYA, TUNA, ALGARROBA, TAXOS, ETCÉTERA.",cultivo_fruticola,TRUE,EL ORO,4,7478.64,4331.85,3146.79,26599.56,1404.64,1404.64,2024
323477,BIOVICTORIA S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,EL ORO,4,7468.43,3730.78,3737.65,126855.65,0,1478.47,2024
127593,OXASE S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,4,7394.17,1523.89,5870.28,92914.04,715.39,558,2024
715960,AGRIELORO C.LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,7,7371.8,1209.46,6162.34,22370.97,0,-290.54,2024
354803,FRESHLIFE S.A.S.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,TUNGURAHUA,4,7234.32,2234.22,5000.1,17878.63,2191.79,2131.79,2024
716470,COMERCIALIZADORA ACUICOLA ACAG CIA.LTDA.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,GUAYAS,4,7179.49,-8162.36,15341.849999999999,1251,0,-12913.21,2024
316709,IACOR S.A.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,GUAYAS,7,7112.47,837.76,6274.71,497,21.5,16.13,2024
370934,CORPORACION PORTOCACAO SOCIEDAD POR ACCIONES SIMPLIFICADA,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,MANABI,3,7046.37,5672.17,1374.1999999999998,6717.4,6246.37,4872.17,2024
339664,SCY GALAPAGOS ARTESANAL SEA FOOD S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,GALAPAGOS,4,7026.67,7026.67,0,23886.16,0,2026.85,2024
330343,CAMPOTRADER S.A.S.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,3,7005.16,7005.16,0,50163.52,6567.2,6205.16,2024
741337,ENLACE S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,TUNGURAHUA,2,6969.2,-5115.99,12085.189999999999,251116.07,-6493.05,-6493.05,2024
707438,AGRICOLA PALMERA BANANERA SOLORZANO ANDRADE PALMABANASOLAND CIA.LTDA.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,SANTO DOMINGO DE LOS TSACHILAS,6,6926.16,4151.96,2774.2,51181.77,7627.75,7137.89,2024
757600,LIEM FISH S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,MANABI,2,6916.36,6916.36,0,13000,0,6716.36,2024
364062,PACIFIC GATEWAY EXPORTS S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,7,6908.56,-2241.21,9149.77,63725.6,-2341.21,-2341.21,2024
704640,PROTNUVEG S.A.,G4620,"G4620.14 - VENTA AL POR MAYOR DE DESECHOS, RESIDUOS Y PRODUCTOS DERIVADOS USADOS PARA ALIMENTAR ANIMALES (FORRAJE), INCLUYE MATERIAS PRIMAS AGRARIAS.",comercio_mayorista,FALSE,EL ORO,2,6859.6,2458.52,4401.08,9375,83.43,58.57,2024
743400,CORCRES S.A.S.,G4630,G4630.23 - VENTA AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES DE ORIGEN ANIMAL O VEGETAL.,comercio_mayorista,FALSE,PICHINCHA,4,6842.08,-16922.3,23764.379999999997,100819.02,-40762.8,-40762.8,2024
735004,IMPORTACIONES Y EXPORTACIONES NORTECENTROSUR S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,5,6690.08,1035.19,5654.889999999999,8683,0,0,2024
367327,DISTRIBUIDORA-NEXUS S.A.S.,G4630,G4630.97 - VENTA AL POR MAYOR DE ALIMENTO PARA MASCOTAS (ANIMALES DOMÉSTICOS).,comercio_mayorista,FALSE,TUNGURAHUA,4,6677.93,-54.33,6732.26,24989.95,-154.33,-154.33,2024
145215,ACTIVIDADES ACUICOLAS Y AGRICOLAS ACUIGRAN S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,GUAYAS,4,6614,6612.01,1.9899999999997817,169.2,9.05,7.06,2024
361615,EQUATORFLOWERS EC S.A.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,9,6613.28,2129.91,4483.37,88699.57,1007.9,129.91,2024
748695,SNACKFOR S.A.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,FALSE,GUAYAS,5,6576.82,5278.1,1298.7199999999993,25355.97,0,3793.71,2024
745330,BANANAS-VERMAR S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,4,6563.49,6476.52,86.96999999999935,111785.53,5476.52,5476.52,2024
748110,CARNATURAL S.A.S.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,PICHINCHA,1,6543.9,5352.86,1191.04,21107.08,805.24,352.86,2024
756374,ECUADOR-BLOOM S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,8,6506.77,1337.26,5169.51,59480.4,0,937.26,2024
742719,COMERCIALIZADORA SUPREMO S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,FALSE,PICHINCHA,2,6475.85,1215.75,5260.1,270258.87,0,815.75,2024
360028,SISAS MULTIMARKET S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,LOS RIOS,2,6439.36,6439.36,0,60678.94,5932.85,5439.36,2024
369877,GRANJA INTEGRAL G14 S.A.S.,G4630,G4630.22 - VENTA AL POR MAYOR DE HUEVOS Y PRODUCTOS A BASE DE HUEVOS.,comercio_mayorista,FALSE,PICHINCHA,1,6401.89,3523.04,2878.8500000000004,7878.5,1538.04,1523.04,2024
337677,CHOCOCORP BOSMEDIANO S.A.S.,G4630,"G4630.92 - VENTA AL POR MAYOR DE AZÚCAR, CHOCOLATE Y PRODUCTOS DE CONFITERÍA.",comercio_mayorista,FALSE,PICHINCHA,4,6400,576.92,5823.08,1150.44,0,202.43,2024
722634,DAWUANATURE S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,1,6277.87,-2778.49,9056.36,532.5,-64.09,-64.09,2024
344805,RABICA PLANTAS EXOTICAS S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,AZUAY,2,6272.1,2292.71,3979.3900000000003,18612.34,2252.71,2192.71,2024
326493,GALACORP VIOMAGRO S.A.S.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,GALAPAGOS,2,6254.45,3754.45,2500,7729.1,334.39,260.82,2024
723219,SAFRUTANEC S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,5,6202.53,285.84,5916.69,8824.1,0,62.09,2024
722726,TONUSIMPEX GLOBAL S.A.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,FALSE,GUAYAS,4,6183.98,1896.12,4287.86,3549.59,0,-106.08,2024
749567,C&B CHOCOLATES Y SERVICIOS S.A.S.,C1073,C1073.12 - ELABORACIÓN DE CHOCOLATE Y PRODUCTOS DE CHOCOLATE.,procesamiento,FALSE,PICHINCHA,3,6143.93,-12630.52,18774.45,6914.92,1998.16,1998.16,2024
744057,EXPORTADORA BANANERA SAREZ EXBANSA CIA.LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,4,6055,4752.9,1302.1000000000004,194238.01,3752.9,3752.9,2024
322563,MOLOSFRUIT S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,4,6048.81,2901.29,3147.5200000000004,40188.87,1337.65,1043.37,2024
743907,CASGO S.A.S.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,PICHINCHA,1,5958.91,-3778.88,9737.79,3959.21,-1575.32,-1575.32,2024
749933,INFRUIT S.A.S.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,PICHINCHA,4,5890.55,200,5690.55,15816.82,0,0,2024
734269,ARSUFRUITS S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,4,5844.39,2408.98,3435.4100000000003,345878.79,0,0,2024
756372,ARCOIRIS ARCOPRODUCT S.A.S.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,FALSE,PICHINCHA,4,5826.53,100,5726.53,7028.2,0,0,2024
341796,COMEXPRODUCT S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,MANABI,2,5817.99,5817.99,0,6217.99,0,5017.99,2024
343828,COMERCIALIZADORA ECUATORIANA DE CONSERVAS SARDITUNA S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,MANABI,2,5801,5801,0,5001,0,5001,2024
739821,EXPORTADORA DE PLATANO EXPORTPLAT S.A.S.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,2,5768.18,5768.18,0,43364.68,210.02,163.82,2024
732727,FISHTRADE S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,GUAYAS,4,5759.67,2991.42,2768.25,42617.56,52.1,-234.08,2024
737542,RIVIPES S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,FALSE,GUAYAS,2,5747.3,-5457.83,11205.130000000001,6924.57,-11515.66,-5757.83,2024
350594,WILDER YASUNI MOSSYEARTH S.A.S.,A0127,A0127.01 - CULTIVO DE CAFÉ.,cultivo_fruticola,FALSE,PICHINCHA,3,5708.18,600,5108.18,85940.86,0,0,2024
358028,TECNICOS EN LACTEOS TECNILAK-EC S.A.S.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,PICHINCHA,2,5624.65,5624.65,0,41791.66,5424.65,5424.65,2024
170781,GREGALAGRO S.A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,LOS RIOS,2,5598.04,5586.77,11.269999999999527,2051.2,124.92,62.46,2024
326231,BONANZA89 S.A.,A0127,A0127.01 - CULTIVO DE CAFÉ.,cultivo_fruticola,FALSE,GUAYAS,1,5494.21,-5389.45,10883.66,300,-8087.36,-8087.36,2024
348575,DAMARLA S.A.S.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,FALSE,COTOPAXI,4,5460.6,1028.56,4432.040000000001,3449.8,36.62,28.56,2024
722021,TSACHILAB DEL ECUADOR TSACHILABORATORIO S.A.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,GUAYAS,25,5441.68,2935.76,2505.92,3931.89,0,85.76,2024
355949,DEMAR SEAFOOD S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,GUAYAS,1,5407.82,-4198.48,9606.3,6146.22,-4231.83,-4246.83,2024
368651,"EMPRESA DE AGROINDUSTRIA ALIMENTARIA ""VIP&ALIMENTOS"" S.A.S.",C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,FALSE,PICHINCHA,1,5406.54,1000,4406.54,0.04,0,0,2024
341838,ALIMENTOS MOYI S.A.S.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,SANTO DOMINGO DE LOS TSACHILAS,2,5387.8,4733.62,654.1800000000003,10723.36,4673.62,4673.62,2024
753940,MDB FLOWERS&BERRIES S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,2,5317.31,2132.53,3184.78,37995.6,0,132.53,2024
360680,AGROPRODUCCION LAROMANA S.A.S.,A0127,A0127.01 - CULTIVO DE CAFÉ.,cultivo_fruticola,FALSE,LOJA,4,5233.64,3578.97,1654.6700000000005,13886.5,0,3478.97,2024
367585,CORPORACION-ECUTERRA S.A.S.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,3,5222.25,3582.86,1639.3899999999999,54759.5,3355.75,2782.86,2024
318760,AGRICOLA CIBALMAR CIA.LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,2,5204.48,5204.48,0,2640.97,0,0,2024
361692,SANGRIDOM S.A.S.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GALAPAGOS,1,5196.09,5130.01,66.07999999999993,5167.04,0,130.01,2024
166506,ORGABAN CIA. LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,EL ORO,4,5146.3,5146.3,0,1395496.6,0,4346.3,2024
321780,SOCRATESSEAFOOD S.A.S.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,4,5102.28,3879.69,1222.5899999999997,89670.59,0,1420.46,2024
311826,B&CWORLDTRADINGCORP CIA.LTDA.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,GUAYAS,4,5018,1288.15,3729.85,18855.68,380.29,380.29,2024
321385,DARELDI S.A.S.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,FALSE,SANTO DOMINGO DE LOS TSACHILAS,3,5012.11,5009.52,2.589999999999236,7,7,5.46,2024
173175,ZEMOS LED SOUTH AMERICA S.A. ZEMLEDSOUTH,G4620,"G4620.14 - VENTA AL POR MAYOR DE DESECHOS, RESIDUOS Y PRODUCTOS DERIVADOS USADOS PARA ALIMENTAR ANIMALES (FORRAJE), INCLUYE MATERIAS PRIMAS AGRARIAS.",comercio_mayorista,FALSE,GUAYAS,4,5005.49,3556.11,1449.3799999999997,9300,115.61,81.61,2024
315362,SAMSFOOD S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,MANABI,3,5000,5000,0,7,-7.2,-7.2,2024
357061,LUANFLOWERS S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,3,4981.27,642.13,4339.14,646980.13,695.04,542.13,2024
326217,AGRIFERNOS CIA.LTDA.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,GUAYAS,3,4980.27,-790.28,5770.55,87074.16,0,-1190.28,2024
326216,ANANKE WORLD S.A.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,GUAYAS,10,4956.16,4956.16,0,8080.01,0,-625.27,2024
353967,PROINVCAMAR PRODUCTOS E INVERSIONES DEL MAR Y DEL CAMARON S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,GUAYAS,4,4929.05,3122.18,1806.8700000000003,194900,0,2722.18,2024
355828,COMERCIALIZADORA & PRODUCTORA COPROFERPAZ S.A.S.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,3,4928.47,1000,3928.4700000000003,11160,0,0,2024
753616,GLOBALGROVE S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,PICHINCHA,2,4927.77,4927.77,0,138246.55,6061.24,4727.77,2024
333870,BEGREEN PARA LA PRODUCCIÓN SOSTENIBLE S.A.S. Sociedad de Beneficio e Interés Colectivo,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,FALSE,LOJA,4,4917.58,1174.23,3743.35,14440.3,0,974.23,2024
757108,PRODUCTOS PIPIAN S.A.S.,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,FALSE,PICHINCHA,4,4910.68,3320.58,1590.1000000000004,791.61,-679.42,-679.42,2024
744925,IMPRODUCAS S.A.S.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,MANABI,4,4869,-131,5000,15,0,-1631,2024
352410,THRIVU ECUADOR S.A.S.,C1073,"C1073.11 - ELABORACIÓN DE CACAO, MANTECA, GRASA Y ACEITE DE CACAO.",procesamiento,FALSE,PICHINCHA,4,4833.48,-26760.27,31593.75,1304.34,-17353.88,-17353.88,2024
723811,GRUPOAMIR S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,AZUAY,5,4765.22,2205.22,2560.0000000000005,160982.49,0,0,2024
309479,NIKKOA S.A.,G4630,"G4630.92 - VENTA AL POR MAYOR DE AZÚCAR, CHOCOLATE Y PRODUCTOS DE CONFITERÍA.",comercio_mayorista,FALSE,GUAYAS,4,4750.71,1338.4,3412.31,549.22,0,36.91,2024
324238,IMPORTADORA AGRICOLA ZERA JAIM SEED. IMPORTZERAJAIM CIA.LTDA.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,CHIMBORAZO,2,4721.2,2721.2,2000,12458,0,1607.2,2024
88767,CULTIVOS VARIOS S.A. CULVARSA,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,FALSE,PICHINCHA,2,4682.6,-276786.98,281469.57999999996,106274.75,28534.34,27377.03,2024
350042,FRUITTOPIA S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,2,4618.43,-188.3,4806.7300000000005,8218.55,-466.17,-466.17,2024
725043,CORPROINNOVA CIA.LTDA.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,FALSE,MANABI,4,4582.73,3254.72,1328.0099999999998,5524.49,3251.44,2754.72,2024
359619,GREGUMA S.A.S.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,MANABI,2,4479.33,4059.89,419.44000000000005,28976.42,1358.83,1059.89,2024
350777,ARROCERA GUAYWAP S.A.S.,G4630,G4630.91 - VENTA AL POR MAYOR DE ARROZ.,comercio_mayorista,FALSE,GUAYAS,4,4473.96,-33736.96,38210.92,94260.87,0,-2279.23,2024
737115,PACIFIC PITAHAYA ''PACIFICPITAHAYA'' S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,MANABI,2,4472.19,-13743.7,18215.89,2672.89,0,-14519.93,2024
182620,AGRICOLA FIVE STAR AGRICOLAFIVES SOCIEDAD ANÓNIMA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,10,4461.05,1584.39,2876.66,1450,238.26,238.26,2024
347706,WORLD&NATURAL ECUADOR S.A.S.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,PICHINCHA,2,4458.8,-19849.76,24308.559999999998,0.08,0,-23068.53,2024
353840,ASOPRODAGRO S.A.S. B.I.C.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,LOS RIOS,5,4364.85,3167.33,1197.5200000000004,3614.33,3114.33,3109.33,2024
346177,LICHTRADE FORESTS & FRUITS S.A.S.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,SANTO DOMINGO DE LOS TSACHILAS,4,4292.72,4292.72,0,69751.75,-11591.65,-11591.65,2024
366056,SUMIGEL S.A.S.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,PICHINCHA,3,4290.7,1074.88,3215.8199999999997,2021.21,0,74.88,2024
747450,FOODSANDGOODS S.A.S.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,FALSE,PICHINCHA,8,4266.7,521.67,3745.0299999999997,73440.1,559.63,436.51,2024
