area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,sexo,p07,edad,p081,p085,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p232,p233,p24,p25,p26,p27,p28,p29,p29a,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p421,p422,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,sp01,ced01a,estrato,peso_expansion,nivel_instruccion,ingreso_laboral,ingpc,pobreza,epobreza,condact,empleo,desempleo,sector,grupo1,rama1,upm,id_vivienda,id_hogar,id_persona,periodo,rural,ocupado,desempleado,pea,agricola,subempleo_ingreso,informal
2.0,100358.0,900101,073,02,1,02,2.0,79.0,2.0,10.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,2.0,100650.0,1.0,1.0,,,,,,35.0,1.0,,4.0,,,5.0,,,,,,,,,,,150.0,9212.0,7.0,,,,,,,,,,,,,,,,55.0,10.0,1.0,2.0,3.0,2.0,2.0,20.0,15.0,0.0,1050.0,9329.0,7.0,,9.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1021,79.87096823038137,3.0,,143.0,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,100358900101,10035890010107302,100358900101073021,10035890010107302102,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,03,1,01,1.0,52.0,1.0,10.0,10.0,5.0,2.0,,,,5.0,4.0,2.0,2.0,,,6.0,1.0,,1.0,1.0,,,,,,20.0,1.0,,4.0,,,6.0,,,,,,,,,,,150.0,6130.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,30.0,10.0,1.0,2.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,230.0,1.0,20.0,15.0,,,,,,,,2.0,,2.0,,1.0,60.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,1021,79.87096823038137,3.0,235.0,83.66666666666667,1.0,0.0,4.0,1.0,,2.0,6.0,1.0,100358900101,10035890010107303,100358900101073031,10035890010107303101,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,03,1,02,2.0,36.0,2.0,10.0,10.0,5.0,2.0,,,,5.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,20.0,1.0,,4.0,,,6.0,,,,,,,,,,,150.0,9213.0,7.0,,,,,,,,,,,,,,,,10.0,10.0,1.0,2.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,4.0,1,1021,79.87096823038137,3.0,,83.66666666666667,1.0,0.0,5.0,1.0,,2.0,9.0,1.0,100358900101,10035890010107303,100358900101073031,10035890010107303102,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,04,1,01,2.0,66.0,1.0,2.0,10.0,4.0,2.0,,,,11.0,6.0,3.0,,,,6.0,2.0,100354.0,1.0,1.0,,,,,,20.0,1.0,,4.0,,,3.0,,,,,,,,,,,127.0,6310.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,45.0,10.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,0.0,1.0,10.0,0.0,,,,,,,,2.0,,1.0,300.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1021,79.87096823038137,3.0,10.0,310.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100358900101,10035890010107304,100358900101073041,10035890010107304101,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,06,1,01,2.0,52.0,1.0,2.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,42.0,,1.0,4.0,,,6.0,,,,,,,,,,,150.0,9213.0,7.0,,,,,,,,,,,,,,,,38.0,10.0,1.0,4.0,3.0,2.0,1.0,42.0,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,7.0,1,1021,79.87096823038137,3.0,,19.25,1.0,1.0,5.0,1.0,,2.0,9.0,1.0,100358900101,10035890010107306,100358900101073061,10035890010107306101,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,06,1,02,1.0,59.0,2.0,3.0,10.0,1.0,2.0,,,,5.0,4.0,6.0,1.0,,,6.0,2.0,100354.0,1.0,1.0,,,,,,48.0,,1.0,4.0,,,6.0,,,,,,,,,,,150.0,6130.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,40.0,10.0,1.0,4.0,3.0,2.0,1.0,48.0,,,,,,,,,,,,3.0,20.0,1.0,40.0,50.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,1021,79.87096823038137,3.0,10.0,19.25,1.0,1.0,4.0,1.0,,2.0,6.0,1.0,100358900101,10035890010107306,100358900101073061,10035890010107306102,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,06,1,03,1.0,19.0,3.0,10.0,10.0,6.0,1.0,1.0,1.0,4.0,,7.0,2.0,,,,6.0,2.0,100350.0,1.0,1.0,,,,,,15.0,9.0,,,,,2.0,,,,,,,,,,,150.0,9211.0,7.0,,,,,,,,,,,,,,,,7.0,10.0,1.0,4.0,3.0,2.0,1.0,15.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,1.0,6.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,1021,79.87096823038137,4.0,,19.25,1.0,1.0,5.0,1.0,,2.0,9.0,1.0,100358900101,10035890010107306,100358900101073061,10035890010107306103,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,06,1,04,2.0,19.0,3.0,10.0,10.0,6.0,1.0,1.0,1.0,4.0,,7.0,2.0,,,,6.0,2.0,100350.0,1.0,1.0,,,,,,15.0,9.0,,,,,2.0,,,,,,,,,,,150.0,9213.0,7.0,,,,,,,,,,,,,,,,7.0,10.0,1.0,4.0,3.0,2.0,1.0,15.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,1.0,6.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,1021,79.87096823038137,4.0,,19.25,1.0,1.0,5.0,1.0,,2.0,9.0,1.0,100358900101,10035890010107306,100358900101073061,10035890010107306104,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,07,1,01,1.0,68.0,1.0,3.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,1.0,,2.0,1.0,,,,,,20.0,1.0,,4.0,,,3.0,,,,,,,,,,,113.0,6310.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,50.0,10.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,0.0,1.0,30.0,0.0,,,,,,,,2.0,,1.0,119.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1021,79.87096823038137,3.0,30.0,179.5,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100358900101,10035890010107307,100358900101073071,10035890010107307101,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900101,073,07,1,02,2.0,61.0,2.0,3.0,10.0,1.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,2.0,100352.0,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,9700.0,9111.0,10.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,,,1.0,40.0,,,,,,,,,,,,3.0,,,,,150.0,0.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1021,79.87096823038137,3.0,210.0,179.5,0.0,0.0,4.0,1.0,,3.0,9.0,20.0,100358900101,10035890010107307,100358900101073071,10035890010107307102,202512.0,True,True,False,True,False,True,True
2.0,100358.0,900101,073,09,1,01,1.0,77.0,1.0,3.0,10.0,2.0,2.0,,,,1.0,1.0,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,10.0,6.0,,4.0,,,3.0,,,,,,,,,,,111.0,6111.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,40.0,11.0,1.0,2.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,,,,,80.0,0.0,2.0,,,,,2.0,,1.0,120.0,1.0,50.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,1021,79.87096823038137,1.0,80.0,250.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100358900101,10035890010107309,100358900101073091,10035890010107309101,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900103,076,03,1,01,1.0,45.0,1.0,10.0,10.0,1.0,2.0,,,,5.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,150.0,6130.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,10.0,10.0,1.0,2.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,900.0,1.0,60.0,150.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,1021,106.7249953741723,3.0,810.0,405.0,0.0,0.0,1.0,1.0,,2.0,6.0,1.0,100358900103,10035890010307603,100358900103076031,10035890010307603101,202512.0,True,True,False,True,True,False,True
2.0,100358.0,900103,076,03,1,02,2.0,45.0,2.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,6.0,2.0,230150.0,2.0,1.0,,,,,,35.0,1.0,,4.0,,,7.0,,,,,,,,,,,150.0,9213.0,7.0,,,,,,,,,,,,,,,,3.0,10.0,1.0,2.0,3.0,2.0,1.0,35.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1021,106.7249953741723,3.0,,405.0,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,100358900103,10035890010307603,100358900103076031,10035890010307603102,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900103,076,05,1,01,1.0,64.0,1.0,3.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,111.0,6114.0,4.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,45.0,11.0,1.0,2.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,3.0,,,,,400.0,0.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,1021,106.7249953741723,3.0,460.0,142.5,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100358900103,10035890010307605,100358900103076051,10035890010307605101,202512.0,True,True,False,True,True,True,True
2.0,100358.0,900103,076,06,1,01,2.0,74.0,1.0,10.0,10.0,6.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,42.0,,1.0,4.0,,,3.0,,,,,,,,,,,150.0,6330.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,55.0,10.0,1.0,1.0,3.0,2.0,1.0,42.0,,,,,,,,,,,,5.0,115.0,1.0,40.0,25.0,,,,,,,,2.0,,2.0,,1.0,15.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,1021,106.7249953741723,3.0,130.0,145.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100358900103,10035890010307606,100358900103076061,10035890010307606101,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,01,1,01,2.0,45.0,1.0,10.0,10.0,3.0,2.0,,,,5.0,4.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,20.0,6.0,,4.0,,,3.0,,,,,,,,,,,5610.0,9411.0,6.0,2.0,,2.0,,,,,,,,,,,,,20.0,4.0,1.0,1.0,3.0,2.0,1.0,20.0,,,,,,,,,,,,5.0,250.0,1.0,8.0,100.0,,,,,,,,2.0,,2.0,,1.0,50.0,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,4.0,1,1022,187.70995138613992,3.0,158.0,137.5,0.0,0.0,4.0,1.0,,2.0,9.0,9.0,100452900301,10045290030105801,100452900301058011,10045290030105801101,202512.0,True,True,False,True,False,True,True
2.0,100452.0,900301,058,02,1,01,1.0,74.0,1.0,10.0,10.0,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,10.0,1.0,,4.0,,,6.0,,,,,,,,,,,150.0,6130.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,50.0,10.0,1.0,2.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,50.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,3.0,1,1022,187.70995138613992,1.0,50.0,193.33333333333334,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100452900301,10045290030105802,100452900301058021,10045290030105802101,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,02,1,02,2.0,70.0,2.0,10.0,10.0,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,10.0,1.0,,4.0,,,6.0,,,,,,,,,,,150.0,9213.0,7.0,,,,,,,,,,,,,,,,20.0,10.0,1.0,2.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,1.0,,193.33333333333334,0.0,0.0,5.0,1.0,,2.0,9.0,1.0,100452900301,10045290030105802,100452900301058021,10045290030105802102,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,02,1,03,1.0,36.0,3.0,1.0,10.0,6.0,2.0,,,,5.0,4.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,119.0,6113.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,425.0,45.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,3.0,1,1022,187.70995138613992,3.0,530.0,193.33333333333334,0.0,0.0,1.0,1.0,,1.0,6.0,1.0,100452900301,10045290030105802,100452900301058021,10045290030105802103,202512.0,True,True,False,True,True,False,False
2.0,100452.0,900301,058,03,1,01,1.0,60.0,1.0,10.0,10.0,1.0,2.0,,,,5.0,4.0,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,10.0,3.0,,1.0,1.0,20.0,,1.0,4.0,,,,,,,,,4100.0,7112.0,6.0,2.0,,2.0,,,,,,,,,,,,,30.0,2.0,1.0,1.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,120.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,3.0,1,1022,187.70995138613992,3.0,120.0,155.0,0.0,0.0,2.0,1.0,,2.0,7.0,6.0,100452900301,10045290030105803,100452900301058031,10045290030105803101,202512.0,True,True,False,True,False,True,True
2.0,100452.0,900301,058,03,1,02,2.0,62.0,2.0,10.0,10.0,1.0,2.0,,,,11.0,1.0,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,10.0,1.0,,4.0,,,6.0,,,,,,,,,,,111.0,6111.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,20.0,10.0,1.0,1.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,110.0,1.0,15.0,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,1022,187.70995138613992,1.0,125.0,155.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100452900301,10045290030105803,100452900301058031,10045290030105803102,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,03,1,03,2.0,24.0,3.0,1.0,10.0,6.0,2.0,,,,5.0,7.0,3.0,,,,1.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,119.0,6113.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,11.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,425.0,45.0,1.0,60.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,4.0,530.0,155.0,0.0,0.0,1.0,1.0,,1.0,6.0,1.0,100452900301,10045290030105803,100452900301058031,10045290030105803103,202512.0,True,True,False,True,True,False,False
2.0,100452.0,900301,058,04,1,01,1.0,38.0,1.0,10.0,10.0,1.0,2.0,,,,5.0,4.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,55.0,,1.0,4.0,,,6.0,,,,,,,,,,,150.0,6330.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,22.0,10.0,1.0,2.0,3.0,2.0,2.0,30.0,25.0,0.0,4781.0,5211.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0,5.0,0.0,1.0,15.0,22.0,,,,,240.0,1.0,15.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,1022,187.70995138613992,3.0,255.0,83.25,1.0,0.0,4.0,1.0,,2.0,6.0,1.0,100452900301,10045290030105804,100452900301058041,10045290030105804101,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,04,1,02,2.0,36.0,2.0,10.0,10.0,1.0,2.0,,,,5.0,4.0,6.0,1.0,,,1.0,2.0,100458.0,1.0,1.0,,,,,,55.0,,1.0,4.0,,,1.0,,,,,,,,,,,150.0,9213.0,7.0,,,,,,,,,,,,,,,,20.0,10.0,1.0,2.0,3.0,2.0,2.0,30.0,25.0,0.0,4781.0,5211.0,7.0,,4.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,70.0,2.0,,,,,,,,,,,,,,,7.0,1,1022,187.70995138613992,3.0,,83.25,1.0,0.0,5.0,1.0,,2.0,9.0,1.0,100452900301,10045290030105804,100452900301058041,10045290030105804102,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,05,1,01,1.0,65.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,111.0,6111.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,45.0,10.0,1.0,1.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,0.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,3.0,0.0,60.0,1.0,0.0,4.0,1.0,,2.0,6.0,1.0,100452900301,10045290030105805,100452900301058051,10045290030105805101,202512.0,True,True,False,True,True,True,True
2.0,100452.0,900301,058,05,1,02,2.0,66.0,2.0,10.0,10.0,1.0,2.0,,,,11.0,1.0,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4781.0,5211.0,6.0,2.0,,2.0,,,,,,,,,,,,,40.0,4.0,1.0,1.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,100.0,1.0,5.0,40.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,1.0,65.0,60.0,1.0,0.0,4.0,1.0,,2.0,5.0,7.0,100452900301,10045290030105805,100452900301058051,10045290030105805102,202512.0,True,True,False,True,False,True,True
2.0,100452.0,900301,058,06,1,01,1.0,39.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,60.0,,1.0,4.0,,,6.0,,,,,,,,,,,1410.0,7531.0,6.0,2.0,,2.0,,,,,,,,,,,,,10.0,9.0,1.0,2.0,3.0,1.0,2.0,50.0,10.0,0.0,150.0,6330.0,6.0,2.0,10.0,1.0,2.0,3.0,2.0,5.0,750.0,2.0,,400.0,,,,,0.0,1.0,10.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1022,187.70995138613992,3.0,360.0,121.0,0.0,0.0,4.0,1.0,,1.0,7.0,3.0,100452900301,10045290030105806,100452900301058061,10045290030105806101,202512.0,True,True,False,True,False,True,False
2.0,100452.0,900301,058,06,1,02,2.0,39.0,2.0,10.0,10.0,1.0,2.0,,,,5.0,4.0,6.0,1.0,,,1.0,2.0,100450.0,1.0,1.0,,,,,,60.0,,1.0,4.0,,,1.0,,,,,,,,,,,1410.0,9329.0,7.0,,,,,,,,,,,,,,,,15.0,9.0,1.0,2.0,3.0,1.0,2.0,50.0,10.0,0.0,150.0,9212.0,7.0,,10.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,1022,187.70995138613992,3.0,,121.0,0.0,0.0,5.0,1.0,,1.0,9.0,3.0,100452900301,10045290030105806,100452900301058061,10045290030105806102,202512.0,True,True,False,True,False,True,False
2.0,100452.0,900301,058,07,1,01,1.0,68.0,1.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,1.0,1.0,,3.0,1.0,,,,,,32.0,1.0,,4.0,,,3.0,,,,,,,,,,,5610.0,9411.0,6.0,2.0,,2.0,,,,,,,,,,,,,30.0,4.0,1.0,2.0,3.0,2.0,1.0,32.0,,,,,,,,,,,,5.0,450.0,2.0,,200.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,3.0,250.0,278.3333333333333,0.0,0.0,4.0,1.0,,2.0,9.0,9.0,100452900301,10045290030105807,100452900301058071,10045290030105807101,202512.0,True,True,False,True,False,True,True
2.0,100452.0,900301,058,07,1,02,2.0,66.0,2.0,10.0,10.0,1.0,2.0,,,,11.0,1.0,,2.0,,,1.0,1.0,,3.0,1.0,,,,,,32.0,1.0,,4.0,,,3.0,,,,,,,,,,,5610.0,9411.0,7.0,,,,,,,,,,,,,,,,30.0,4.0,1.0,2.0,3.0,2.0,1.0,32.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,1.0,,278.3333333333333,0.0,0.0,5.0,1.0,,2.0,9.0,9.0,100452900301,10045290030105807,100452900301058071,10045290030105807102,202512.0,True,True,False,True,False,True,True
2.0,100452.0,900301,058,07,1,03,1.0,20.0,3.0,1.0,10.0,6.0,2.0,,,,5.0,7.0,3.0,,,,1.0,1.0,,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,119.0,6113.0,2.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,11.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,465.0,45.0,1.0,75.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,1022,187.70995138613992,4.0,585.0,278.3333333333333,0.0,0.0,1.0,1.0,,1.0,6.0,1.0,100452900301,10045290030105807,100452900301058071,10045290030105807103,202512.0,True,True,False,True,True,False,False
2.0,100455.0,900301,058,01,1,01,1.0,84.0,1.0,3.0,10.0,4.0,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,10.0,1.0,,4.0,,,6.0,,,,,,,,,,,150.0,6330.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,60.0,10.0,1.0,1.0,3.0,2.0,1.0,10.0,,,,,,,,,,,,5.0,0.0,1.0,20.0,0.0,,,,,,,,2.0,,1.0,110.0,1.0,120.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,1021,96.7807255702,1.0,20.0,250.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,100455900301,10045590030105801,100455900301058011,10045590030105801101,202512.0,True,True,False,True,True,True,True
2.0,100455.0,900301,058,02,1,01,1.0,46.0,1.0,1.0,10.0,1.0,2.0,,,,11.0,6.0,6.0,,,,1.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,2394.0,9333.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,500.0,50.0,1.0,80.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1021,96.7807255702,4.0,630.0,305.0,0.0,0.0,1.0,1.0,,1.0,9.0,3.0,100455900301,10045590030105802,100455900301058021,10045590030105802101,202512.0,True,True,False,True,False,False,False
2.0,100455.0,900301,058,02,1,02,2.0,44.0,2.0,10.0,10.0,1.0,2.0,,,,11.0,4.0,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,30.0,1.0,,4.0,,,6.0,,,,,,,,,,,1410.0,7531.0,6.0,2.0,,2.0,,,,,,,,,,,,,10.0,9.0,1.0,1.0,3.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,300.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,1021,96.7807255702,3.0,300.0,305.0,0.0,0.0,4.0,1.0,,2.0,7.0,3.0,100455900301,10045590030105802,100455900301058021,10045590030105802102,202512.0,True,True,False,True,False,True,True
2.0,100455.0,900301,058,02,1,03,1.0,23.0,3.0,1.0,10.0,6.0,2.0,,,,2.0,8.0,3.0,,1.0,20710507.0,1.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,2592.0,3115.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,40.0,,,,,,,,,,,,1.0,,,,,470.0,45.0,1.0,80.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,1021,96.7807255702,5.0,595.0,305.0,0.0,0.0,1.0,1.0,,1.0,3.0,3.0,100455900301,10045590030105802,100455900301058021,10045590030105802103,202512.0,True,True,False,True,False,False,False
